"measure";"siteName";"date";"value";"value_load";"value_pmmv";"value_avg14d_past";"value_load_avg14d_past";"value_pmmv_avg14d_past"
"RSV";"Belgium";2024-08-17;NA;NA;NA;20.7581049562481;537994876623.68;0.000461692059704236
"RSV";"Belgium";2024-08-18;NA;NA;NA;20.0191889208886;515716901315.659;0.000440642482834433
"RSV";"Belgium";2024-08-19;17.5827367374231;439362643922.173;0.000349317678097547;19.4145976118766;496458069559.511;0.000420167754471513
"RSV";"Belgium";2024-08-20;NA;NA;NA;19.0845410433513;484053956925.118;0.000403605983161042
"RSV";"Belgium";2024-08-21;NA;NA;NA;19.0290192153125;478504563412.482;0.000390957168903019
"RSV";"Belgium";2024-08-22;NA;NA;NA;19.2480321277603;479809889021.601;0.000382221311697445
"RSV";"Belgium";2024-08-23;NA;NA;NA;19.7415797806947;487969933752.477;0.00037739841154432
"RSV";"Belgium";2024-08-24;NA;NA;NA;20.5096621741157;502984697605.108;0.000376488468443643
"RSV";"Belgium";2024-08-25;NA;NA;NA;21.5522793080234;524854180579.495;0.000379491482395414
"RSV";"Belgium";2024-08-26;36.0590368737774;840139334005.96;0.000464993054727041;22.8694311824176;553578382675.638;0.000386407453399634
"RSV";"Belgium";2024-08-27;NA;NA;NA;24.2548521667841;584323350780.943;0.000394019367577656
"RSV";"Belgium";2024-08-28;NA;NA;NA;25.7085422611228;617089084895.412;0.000402327224929481
"RSV";"Belgium";2024-08-29;NA;NA;NA;27.2305014654337;651875585019.043;0.000411331025455109
"RSV";"Belgium";2024-08-30;NA;NA;NA;28.8207297797169;688682851151.837;0.000421030769154538
"RSV";"Belgium";2024-08-31;NA;NA;NA;30.4792272039724;727510883293.793;0.00043142645602777
"RSV";"Belgium";2024-09-01;NA;NA;NA;32.2059937382001;768359681444.912;0.000442518086074805
"RSV";"Belgium";2024-09-02;42.7132357562222;1039536542166.12;0.000514343703189264;34.0010293824;811229245605.194;0.000454305659295642
"RSV";"Belgium";2024-09-03;NA;NA;NA;35.3509264538993;850626320001.513;0.000464699862169053
"RSV";"Belgium";2024-09-04;NA;NA;NA;36.255684952698;886550904633.869;0.000473700694695038
"RSV";"Belgium";2024-09-05;NA;NA;NA;36.7153048787961;919002999502.263;0.000481308156873598
"RSV";"Belgium";2024-09-06;NA;NA;NA;36.7297862321936;947982604606.693;0.000487522248704732
"RSV";"Belgium";2024-09-07;NA;NA;NA;36.2991290128905;973489719947.16;0.00049234297018844
"RSV";"Belgium";2024-09-08;NA;NA;NA;35.4233332208867;995524345523.665;0.000495770321324723
"RSV";"Belgium";2024-09-09;17.5659557679164;1100009235381.54;0.000493468785771036;34.1023988561824;1014086481336.21;0.00049780430211358
"RSV";"Belgium";2024-09-10;NA;NA;NA;33.0865803304438;1033002498000.39;0.000503401724218156
"RSV";"Belgium";2024-09-11;NA;NA;NA;32.3758776436709;1052272395516.21;0.000512562587638453
"RSV";"Belgium";2024-09-12;NA;NA;NA;31.9702907958637;1071896173883.68;0.00052528689237447
"RSV";"Belgium";2024-09-13;NA;NA;NA;31.8698197870223;1091873833102.78;0.000541574638426207
"RSV";"Belgium";2024-09-14;NA;NA;NA;32.0744646171466;1112205373173.53;0.000561425825793663
"RSV";"Belgium";2024-09-15;NA;NA;NA;32.5842252862367;1132890794095.91;0.00058484045447684
"RSV";"Belgium";2024-09-16;54.1215068690031;1334086767002.5;0.000892036683173816;33.3991017942924;1153930095869.94;0.000611818524475736
"RSV";"Belgium";2024-09-17;NA;NA;NA;34.3554472286649;1172616596779.12;0.000638243747090057
"RSV";"Belgium";2024-09-18;NA;NA;NA;35.453261589354;1188950296823.45;0.000664116122319803
"RSV";"Belgium";2024-09-19;NA;NA;NA;36.6925448763598;1202931196002.93;0.000689435650164972
"RSV";"Belgium";2024-09-20;NA;NA;NA;38.0732970896823;1214559294317.57;0.000714202330625566
"RSV";"Belgium";2024-09-21;NA;NA;NA;39.5955182293215;1223834591767.36;0.000738416163701585
"RSV";"Belgium";2024-09-22;NA;NA;NA;41.2592082952773;1230757088352.29;0.000762077149393027
"RSV";"Belgium";2024-09-23;42.8381816597316;1163984975462.82;0.000816982722067175;43.0643672875498;1235326784072.39;0.000785185287699894
"RSV";"Belgium";2024-09-24;NA;NA;NA;44.4142904059608;1237741472947.39;0.000802837901723584
"RSV";"Belgium";2024-09-25;NA;NA;NA;45.3089776505103;1238001154977.3;0.000815034991464096
"RSV";"Belgium";2024-09-26;NA;NA;NA;45.7484290211983;1236105830162.13;0.000821776556921431
"RSV";"Belgium";2024-09-27;NA;NA;NA;45.7326445180248;1232055498501.86;0.000823062598095588
"RSV";"Belgium";2024-09-28;NA;NA;NA;45.2616241409897;1225850159996.51;0.000818893114986569
"RSV";"Belgium";2024-09-29;NA;NA;NA;44.3353678900932;1217489814646.07;0.000809268107594371
"RSV";"Belgium";2024-09-30;34.7806171223903;1186871836265.11;0.000680909239718571;42.9538757653351;1206974462450.55;0.000794187575918997
"RSV";"Belgium";2024-10-01;NA;NA;NA;41.6555343777155;1196225907059.77;0.000777277492984137
"RSV";"Belgium";2024-10-02;NA;NA;NA;40.4403437272342;1185244148473.76;0.000758537858789794
"RSV";"Belgium";2024-10-03;NA;NA;NA;39.3083038138913;1174029186692.49;0.000737968673335965
"RSV";"Belgium";2024-10-04;NA;NA;NA;38.2594146376868;1162581021715.98;0.000715569936622652
"RSV";"Belgium";2024-10-05;NA;NA;NA;37.2936761986207;1150899653544.23;0.000691341648649855
"RSV";"Belgium";2024-10-06;NA;NA;NA;36.4110884966929;1138985082177.23;0.000665283809417573
"RSV";"Belgium";2024-10-07;31.646064152681;993916131591.402;0.000426559255182441;35.6116515319036;1126837307614.99;0.000637396418925806
"RSV";"Belgium";2024-10-08;NA;NA;NA;34.7786215202555;1114453469462.8;0.000610719821089815
"RSV";"Belgium";2024-10-09;NA;NA;NA;33.9119984617486;1101833567720.67;0.000585254015909598
"RSV";"Belgium";2024-10-10;NA;NA;NA;33.0117823563829;1088977602388.59;0.000560999003385157
"RSV";"Belgium";2024-10-11;NA;NA;NA;32.0779732041583;1075885573466.58;0.000537954783516492
"RSV";"Belgium";2024-10-12;NA;NA;NA;31.110571005075;1062557480954.62;0.000516121356303602
"RSV";"Belgium";2024-10-13;NA;NA;NA;30.1095757591329;1048993324852.71;0.000495498721746487
"RSV";"Belgium";2024-10-14;20.2963810231777;993668760579.237;0.000409143453099814;29.074987466332;1035193105160.86;0.000476086879845147
"RSV";"Belgium";2024-10-15;NA;NA;NA;28.101652079755;1029281481824.6;0.000458565054390445
"RSV";"Belgium";2024-10-16;NA;NA;NA;27.1895695994017;1031258454843.91;0.000442933245382382
"RSV";"Belgium";2024-10-17;NA;NA;NA;26.3387400252722;1041124024218.81;0.000429191452820957
"RSV";"Belgium";2024-10-18;NA;NA;NA;25.5491633573666;1058878189949.28;0.000417339676706171
"RSV";"Belgium";2024-10-19;NA;NA;NA;24.8208395956848;1084520952035.34;0.000407377917038022
"RSV";"Belgium";2024-10-20;NA;NA;NA;24.1537687402268;1118052310476.98;0.000399306173816512
"RSV";"Belgium";2024-10-21;23.1646128634023;1573795498752.48;0.000340015080334238;23.5479507909926;1159472265274.2;0.000393124447041641
"RSV";"Belgium";2024-10-22;NA;NA;NA;23.064339417767;1190800670674.23;0.000386436212888921
"RSV";"Belgium";2024-10-23;NA;NA;NA;22.70293462055;1212037526677.08;0.000379241471358353
"RSV";"Belgium";2024-10-24;NA;NA;NA;22.4637363993416;1223182833282.74;0.000371540222449937
"RSV";"Belgium";2024-10-25;NA;NA;NA;22.3467447541418;1224236590491.21;0.000363332466163673
"RSV";"Belgium";2024-10-26;NA;NA;NA;22.3519596849506;1215198798302.5;0.000354618202499561
"RSV";"Belgium";2024-10-27;NA;NA;NA;22.479381191768;1196069456716.59;0.000345397431457601
"RSV";"Belgium";2024-10-28;23.7911741827414;584576286815.996;0.000272961555222499;22.7290092745939;1166848565733.51;0.000335670153037793
"RSV";"Belgium";2024-10-29;NA;NA;NA;22.8848599405878;1130251874924.18;0.000325634529501937
"RSV";"Belgium";2024-10-30;NA;NA;NA;22.9469331897495;1086279384288.62;0.000315290560850034
"RSV";"Belgium";2024-10-31;NA;NA;NA;22.9152290220791;1034931093826.82;0.000304638247082083
"RSV";"Belgium";2024-11-01;NA;NA;NA;22.7897474375765;976207003538.792;0.000293677588198084
"RSV";"Belgium";2024-11-02;NA;NA;NA;22.5704884362418;910107113424.524;0.000282408584198038
"RSV";"Belgium";2024-11-03;NA;NA;NA;22.257452018075;836631423484.019;0.000270831235081944
"RSV";"Belgium";2024-11-04;17.4692191734168;441874642018.121;0.000173615361084259;21.850638183076;755779933717.279;0.000258945540849803
"RSV";"Belgium";2024-11-05;NA;NA;NA;21.4108226548795;685206973900.412;0.000248098685678308
"RSV";"Belgium";2024-11-06;NA;NA;NA;20.9380054334855;624912544033.419;0.000238290669567458
"RSV";"Belgium";2024-11-07;NA;NA;NA;20.432186518894;574896644116.299;0.000229521492517255
"RSV";"Belgium";2024-11-08;NA;NA;NA;19.893365911105;535159274149.052;0.000221791154527697
"RSV";"Belgium";2024-11-09;NA;NA;NA;19.3215436101185;505700434131.679;0.000215099655598786
"RSV";"Belgium";2024-11-10;NA;NA;NA;18.7167196159345;486520124064.18;0.000209446995730521
"RSV";"Belgium";2024-11-11;14.8616145593997;459951365169.229;0.000208368063915829;18.0788939285529;477618343946.553;0.000204833174922902
"RSV";"Belgium";2024-11-12;NA;NA;NA;17.5346324986082;473253587321.917;0.000201227342561625
"RSV";"Belgium";2024-11-13;NA;NA;NA;17.0839353261005;473425854190.271;0.000198629498646693
"RSV";"Belgium";2024-11-14;NA;NA;NA;16.7268024110296;478135144551.615;0.000197039643178103
"RSV";"Belgium";2024-11-15;NA;NA;NA;16.4632337533956;487381458405.95;0.000196457776155857
"RSV";"Belgium";2024-11-16;NA;NA;NA;16.2932293531985;501164795753.274;0.000196883897579954
"RSV";"Belgium";2024-11-17;NA;NA;NA;16.2167892104382;519485156593.589;0.000198318007450394
"RSV";"Belgium";2024-11-18;17.7089567788901;761878022684.385;0.000207804737519227;16.2339133251149;542342540926.893;0.000200760105767177
"RSV";"Belgium";2024-11-19;NA;NA;NA;16.2317200987234;564740289123.876;0.000203617424701789
"RSV";"Belgium";2024-11-20;NA;NA;NA;16.2102095312639;586678401184.536;0.000206889964254229
"RSV";"Belgium";2024-11-21;NA;NA;NA;16.1693816227361;608156877108.875;0.000210577724424498
"RSV";"Belgium";2024-11-22;NA;NA;NA;16.1092363731403;629175716896.891;0.000214680705212595
"RSV";"Belgium";2024-11-23;NA;NA;NA;16.0297737824763;649734920548.586;0.000219198906618521
"RSV";"Belgium";2024-11-24;NA;NA;NA;15.9309938507443;669834488063.958;0.000224132328642275
"RSV";"Belgium";2024-11-25;13.2082527401967;734910404475.937;0.000283249060897981;15.812896577944;689474419443.009;0.000229480971283857
"RSV";"Belgium";2024-11-26;NA;NA;NA;15.6810015774915;703487221254.284;0.000234524204682625
"RSV";"Belgium";2024-11-27;NA;NA;NA;15.5353088493866;711872893497.784;0.000239262028838578
"RSV";"Belgium";2024-11-28;NA;NA;NA;15.3758183936295;714631436173.508;0.000243694443751716
"RSV";"Belgium";2024-11-29;NA;NA;NA;15.20253021022;711762849281.456;0.000247821449422041
"RSV";"Belgium";2024-11-30;NA;NA;NA;15.0154442991582;703267132821.629;0.00025164304584955
"RSV";"Belgium";2024-12-01;NA;NA;NA;14.814560660444;689144286794.026;0.000255159233034245
"RSV";"Belgium";2024-12-02;14.7034176497597;485378364349.088;0.000252755628705551;14.5998792940776;669394311198.648;0.000258370010976125
"RSV";"Belgium";2024-12-03;NA;NA;NA;14.4083106102353;649837827681.967;0.00026022205171344
"RSV";"Belgium";2024-12-04;NA;NA;NA;14.2398546089173;630474836243.983;0.000260715355246191
"RSV";"Belgium";2024-12-05;NA;NA;NA;14.0945112901235;611305336884.697;0.000259849921574376
"RSV";"Belgium";2024-12-06;NA;NA;NA;13.9722806538539;592329329604.109;0.000257625750697996
"RSV";"Belgium";2024-12-07;NA;NA;NA;13.8731627001085;573546814402.218;0.000254042842617052
"RSV";"Belgium";2024-12-08;NA;NA;NA;13.7971574288873;554957791279.024;0.000249101197331542
"RSV";"Belgium";2024-12-09;12.4677564984393;477372969852.988;0.000195043706036936;13.7442648401904;536562260234.527;0.000242800814841468
"RSV";"Belgium";2024-12-10;NA;NA;NA;13.7221272988235;521479757318.408;0.000236906576634697
"RSV";"Belgium";2024-12-11;NA;NA;NA;13.7307448047868;509710282530.665;0.000231418482711229
"RSV";"Belgium";2024-12-12;NA;NA;NA;13.7701173580801;501253835871.299;0.000226336533071066
"RSV";"Belgium";2024-12-13;NA;NA;NA;13.8402449587035;496110417340.309;0.000221660727714206
"RSV";"Belgium";2024-12-14;NA;NA;NA;13.9411276066571;494280026937.696;0.00021739106664065
"RSV";"Belgium";2024-12-15;NA;NA;NA;14.0727653019407;495762664663.461;0.000213527549850398
"RSV";"Belgium";2024-12-16;16.976916046352;552517686307.06;0.000204352413608271;14.2351580445545;500558330517.601;0.000210070177343449
"RSV";"Belgium";2024-12-17;NA;NA;NA;14.3573624411872;506808222248.266;0.000207297542015011
"RSV";"Belgium";2024-12-18;NA;NA;NA;14.4393784918389;514512339855.456;0.000205209643865084
"RSV";"Belgium";2024-12-19;NA;NA;NA;14.4812061965097;523670683339.17;0.000203806482893668
"RSV";"Belgium";2024-12-20;NA;NA;NA;14.4828455551994;534283252699.407;0.000203088059100762
"RSV";"Belgium";2024-12-21;NA;NA;NA;14.4442965679081;546350047936.17;0.000203054372486367
"RSV";"Belgium";2024-12-22;NA;NA;NA;14.3655592346359;559871069049.456;0.000203705423050482
"RSV";"Belgium";2024-12-23;10.8027969888934;687026427710.339;0.000213744734433705;14.2466335553826;574846316039.267;0.000205041210793109
"RSV";"Belgium";2024-12-24;NA;NA;NA;14.0877206839008;585155157018.383;0.000206038914097221
"RSV";"Belgium";2024-12-25;NA;NA;NA;13.8888206201907;590797591986.804;0.00020669853296282
"RSV";"Belgium";2024-12-26;NA;NA;NA;13.649933364252;591773620944.531;0.000207020067389905
"RSV";"Belgium";2024-12-27;NA;NA;NA;13.371058916085;588083243891.563;0.000207003517378476
"RSV";"Belgium";2024-12-28;NA;NA;NA;13.0521972756894;579726460827.9;0.000206648882928534
"RSV";"Belgium";2024-12-29;NA;NA;NA;12.6933484430655;566703271753.542;0.000205956164040077
"RSV";"Belgium";2024-12-30;11.3932116984181;304863355116.327;0.000189921167030689;12.294512418213;549013676668.49;0.000204925360713107
"RSV";"Belgium";2024-12-31;NA;NA;NA;11.9709563858093;538258276265.201;0.000203468220947877
"RSV";"Belgium";2025-01-01;NA;NA;NA;11.7226803458544;534437070543.675;0.000201584744744386
"RSV";"Belgium";2025-01-02;NA;NA;NA;11.5496842983482;537550059503.913;0.000199274932102635
"RSV";"Belgium";2025-01-03;NA;NA;NA;11.4519682432908;547597243145.913;0.000196538783022624
"RSV";"Belgium";2025-01-04;NA;NA;NA;11.4295321806821;564578621469.677;0.000193376297504352
"RSV";"Belgium";2025-01-05;NA;NA;NA;11.4823761105222;588494194475.205;0.00018978747554782
"RSV";"Belgium";2025-01-06;12.5965319009368;1118923175332.41;0.000157532516906615;11.610500032811;619343962162.495;0.000185772317153028
"RSV";"Belgium";2025-01-07;NA;NA;NA;11.7225788839472;646585820114.08;0.000182204872380918
"RSV";"Belgium";2025-01-08;NA;NA;NA;11.8186126639308;670219768329.961;0.00017908514123149
"RSV";"Belgium";2025-01-09;NA;NA;NA;11.8986013727617;690245806810.135;0.000176413123704745
"RSV";"Belgium";2025-01-10;NA;NA;NA;11.96254501044;706663935554.605;0.000174188819800681
"RSV";"Belgium";2025-01-11;NA;NA;NA;12.0104435769657;719474154563.37;0.000172412229519299
"RSV";"Belgium";2025-01-12;NA;NA;NA;12.0422970723388;728676463836.429;0.0001710833528606
"RSV";"Belgium";2025-01-13;11.6145296375043;383184948639.287;0.000177584884526448;12.0581054965592;734270863373.784;0.000170202189824583
"RSV";"Belgium";2025-01-14;NA;NA;NA;12.0377299713668;730474655476.999;0.000170251507759201
"RSV";"Belgium";2025-01-15;NA;NA;NA;11.9811704967616;717287840146.074;0.000171231306664455
"RSV";"Belgium";2025-01-16;NA;NA;NA;11.8884270727434;694710417381.011;0.000173141586540344
"RSV";"Belgium";2025-01-17;NA;NA;NA;11.7594996993124;662742387181.808;0.000175982347386868
"RSV";"Belgium";2025-01-18;NA;NA;NA;11.5943883764686;621383749548.467;0.000179753589204028
"RSV";"Belgium";2025-01-19;NA;NA;NA;11.3930931042118;570634504480.986;0.000184455311991823
"RSV";"Belgium";2025-01-20;9.27182279756271;276965240309.723;0.000236383369524645;11.1556138825423;510494651979.365;0.000190087515750254
"RSV";"Belgium";2025-01-21;NA;NA;NA;10.9216058799122;458653499444.669;0.000197027692586273
"RSV";"Belgium";2025-01-22;NA;NA;NA;10.6910690963216;415111046876.897;0.00020527584249988
"RSV";"Belgium";2025-01-23;NA;NA;NA;10.4640035317705;379867294276.049;0.000214831965491074
"RSV";"Belgium";2025-01-24;NA;NA;NA;10.2404091862588;352922241642.124;0.000225696061559857
"RSV";"Belgium";2025-01-25;NA;NA;NA;10.0202860597867;334275888975.124;0.000237868130706227
"RSV";"Belgium";2025-01-26;NA;NA;NA;9.80363415235403;323928236275.048;0.000251348172930186
"RSV";"Belgium";2025-01-27;8.63;354499610375.153;0.0003846170987481;9.59045346396086;321879283541.895;0.000266136188231733
"RSV";"Belgium";2025-01-28;NA;NA;NA;9.46916240121095;322314370325.583;0.000278942594947339
"RSV";"Belgium";2025-01-29;NA;NA;NA;9.43976096410431;325233496626.111;0.000289767393077004
"RSV";"Belgium";2025-01-30;NA;NA;NA;9.50224915264092;330636662443.479;0.000298610582620728
"RSV";"Belgium";2025-01-31;NA;NA;NA;9.6566269668208;338523867777.688;0.000305472163578512
"RSV";"Belgium";2025-02-01;NA;NA;NA;9.90289440664393;348895112628.737;0.000310352135950356
"RSV";"Belgium";2025-02-02;NA;NA;NA;10.2410514721103;361750396996.626;0.000313250499736258
"RSV";"Belgium";2025-02-03;15.2924764730979;491715774695.932;0.000249217942324111;10.67109816322;377089720881.355;0.00031416725493622
"RSV";"Belgium";2025-02-04;NA;NA;NA;11.0735349819648;390624450777.517;0.000312905869998099
"RSV";"Belgium";2025-02-05;NA;NA;NA;11.4483619283448;402354586685.112;0.000309466344921894
"RSV";"Belgium";2025-02-06;NA;NA;NA;11.7955790023599;412280128604.141;0.000303848679707607
"RSV";"Belgium";2025-02-07;NA;NA;NA;12.1151862040102;420401076534.602;0.000296052874355236
"RSV";"Belgium";2025-02-08;NA;NA;NA;12.4071835332956;426717430476.496;0.000286078928864782
"RSV";"Belgium";2025-02-09;NA;NA;NA;12.6715709902162;431229190429.824;0.000273926843236245
"RSV";"Belgium";2025-02-10;11.9448861837805;392399933881.797;0.000183993938015415;12.908348574772;433936356394.584;0.000259596617469624
"RSV";"Belgium";2025-02-11;NA;NA;NA;13.0648728166707;434520475102.98;0.000247463916807483
"RSV";"Belgium";2025-02-12;NA;NA;NA;13.1411437159123;432981546555.013;0.00023752874124982
"RSV";"Belgium";2025-02-13;NA;NA;NA;13.1371612724968;429319570750.683;0.000229791090796636
"RSV";"Belgium";2025-02-14;NA;NA;NA;13.0529254864243;423534547689.988;0.000224250965447931
"RSV";"Belgium";2025-02-15;NA;NA;NA;12.8884363576947;415626477372.93;0.000220908365203704
"RSV";"Belgium";2025-02-16;NA;NA;NA;12.6436938863081;405595359799.508;0.000219763290063957
"RSV";"Belgium";2025-02-17;10.7425350764858;321557467078.935;0.000263952241830349;12.3186980722643;393441194969.723;0.000220815740028688
"RSV";"Belgium";2025-02-18;NA;NA;NA;12.1237342163136;384899228932.856;0.000221934450291159
"RSV";"Belgium";2025-02-19;NA;NA;NA;12.0588023184558;379969461688.908;0.000223119420851369
"RSV";"Belgium";2025-02-20;NA;NA;NA;12.1239023786911;378651893237.878;0.000224370651709319
"RSV";"Belgium";2025-02-21;NA;NA;NA;12.3190343970193;380946523579.768;0.000225688142865008
"RSV";"Belgium";2025-02-22;NA;NA;NA;12.6441983734405;386853352714.575;0.000227071894318437
"RSV";"Belgium";2025-02-23;NA;NA;NA;13.0993943079546;396372380642.302;0.000228521906069606
"RSV";"Belgium";2025-02-24;20.1380766802806;576237107970.832;0.000205221746700129;13.6846222005618;409503607362.947;0.000230038178118514
"RSV";"Belgium";2025-02-25;NA;NA;NA;14.2551239571543;422397176123.768;0.000230662562484751
"RSV";"Belgium";2025-02-26;NA;NA;NA;14.8108995777321;435053086924.763;0.000230395059168316
"RSV";"Belgium";2025-02-27;NA;NA;NA;15.3519490622952;447471339765.933;0.00022923566816921
"RSV";"Belgium";2025-02-28;NA;NA;NA;15.8782724108437;459651934647.279;0.000227184389487432
"RSV";"Belgium";2025-03-01;NA;NA;NA;16.3898696233776;471594871568.799;0.000224241223122983
"RSV";"Belgium";2025-03-02;NA;NA;NA;16.8867406998967;483300150530.495;0.000220406169075862
"RSV";"Belgium";2025-03-03;17.4925642435488;482104161105.121;0.000197775057613257;17.3688856404012;494767771532.365;0.00021567922734607
"RSV";"Belgium";2025-03-04;NA;NA;NA;17.7371094136905;502981489998.462;0.00021200563357833
"RSV";"Belgium";2025-03-05;NA;NA;NA;17.9914120197645;507941305928.785;0.000209385387772641
"RSV";"Belgium";2025-03-06;NA;NA;NA;18.1317934586232;509647219323.335;0.000207818489929005
"RSV";"Belgium";2025-03-07;NA;NA;NA;18.1582537302668;508099230182.111;0.000207304940047421
"RSV";"Belgium";2025-03-08;NA;NA;NA;18.0707928346951;503297338505.113;0.000207844738127888
"RSV";"Belgium";2025-03-09;NA;NA;NA;17.8694107719081;495241544292.342;0.000209437884170408
"RSV";"Belgium";2025-03-10;15.7238314602499;417901353491.204;0.000242272662764132;17.5541075419059;483931847543.797;0.00021208437817498
"RSV";"Belgium";2025-03-11;NA;NA;NA;17.2978946239182;474280575705.012;0.000214354807752385
"RSV";"Belgium";2025-03-12;NA;NA;NA;17.1007720179449;466287728775.987;0.000216249172902625
"RSV";"Belgium";2025-03-13;NA;NA;NA;16.9627397239861;459953306756.723;0.000217767473625698
"RSV";"Belgium";2025-03-14;NA;NA;NA;16.8837977420417;455277309647.218;0.000218909709921605
"RSV";"Belgium";2025-03-15;NA;NA;NA;16.8639460721118;452259737447.473;0.000219675881790346
"RSV";"Belgium";2025-03-16;NA;NA;NA;16.9031847141963;450900590157.489;0.000220065989231921
"RSV";"Belgium";2025-03-17;18.8691696009348;486294047781.978;0.000197971659814978;17.0015136682953;451199867777.264;0.000220080032246329
"RSV";"Belgium";2025-03-18;NA;NA;NA;17.3386349671249;457990384741.959;0.000221406446677935
"RSV";"Belgium";2025-03-19;NA;NA;NA;17.914548610685;471272141051.573;0.000224045232526737
"RSV";"Belgium";2025-03-20;NA;NA;NA;18.7292545989757;491045136706.106;0.000227996389792735
"RSV";"Belgium";2025-03-21;NA;NA;NA;19.782752931997;517309371705.558;0.000233259918475931
"RSV";"Belgium";2025-03-22;NA;NA;NA;21.0750436097488;550064846049.93;0.000239835818576323
"RSV";"Belgium";2025-03-23;NA;NA;NA;22.6061266322312;589311559739.22;0.000247724090093912
"RSV";"Belgium";2025-03-24;40.5020866012314;1058232695970.14;0.000371081663851128;24.3760019994442;635049512773.43;0.000256924733028697
"RSV";"Belgium";2025-03-25;NA;NA;NA;25.9960315530989;676816707100.683;0.00026626199832567
"RSV";"Belgium";2025-03-26;NA;NA;NA;27.4662152931953;714613142720.979;0.000275735885984831
"RSV";"Belgium";2025-03-27;NA;NA;NA;28.7865532197334;748438819634.317;0.000285346396006179
"RSV";"Belgium";2025-03-28;NA;NA;NA;29.9570453327133;778293737840.699;0.000295093528389716
"RSV";"Belgium";2025-03-29;NA;NA;NA;30.9776916321348;804177897340.123;0.000304977283135439
"RSV";"Belgium";2025-03-30;NA;NA;NA;31.8484921179981;826091298132.59;0.000314997660243351
"RSV";"Belgium";2025-03-31;28.9625350132048;737491036979.12;0.000340169652396367;32.5694467903031;844033940218.1;0.00032515465971345
"RSV";"Belgium";2025-04-01;NA;NA;NA;33.052759703528;855501115253.301;0.000333731789853325
"RSV";"Belgium";2025-04-02;NA;NA;NA;33.2984308576728;860492823238.194;0.000340729050662976
"RSV";"Belgium";2025-04-03;NA;NA;NA;33.3064602527375;859009064172.777;0.000346146442142402
"RSV";"Belgium";2025-04-04;NA;NA;NA;33.0768478887221;851049838057.052;0.000349983964291605
"RSV";"Belgium";2025-04-05;NA;NA;NA;32.6095937656266;836615144891.017;0.000352241617110583
"RSV";"Belgium";2025-04-06;NA;NA;NA;31.904697883451;815704984674.674;0.000352919400599337
"RSV";"Belgium";2025-04-07;27.3065596236514;674833914237.009;0.000358452462070548;30.9621602421953;788319357408.021;0.000352017314757867
"RSV";"Belgium";2025-04-08;NA;NA;NA;30.215466931722;766447869502.568;0.000351783785085818
"RSV";"Belgium";2025-04-09;NA;NA;NA;29.6646179520312;750090520958.314;0.00035221881158319
"RSV";"Belgium";2025-04-10;NA;NA;NA;29.3096133031228;739247311775.259;0.000353322394249982
"RSV";"Belgium";2025-04-11;NA;NA;NA;29.150452984997;733918241953.403;0.000355094533086195
"RSV";"Belgium";2025-04-12;NA;NA;NA;29.1871369976535;734103311492.746;0.000357535228091829
"RSV";"Belgium";2025-04-13;NA;NA;NA;29.4196653410925;739802520393.289;0.000360644479266884
"RSV";"Belgium";2025-04-14;34.9597524523054;894477912643.499;0.000393058955219023;29.848038015314;751015868655.03;0.000364422286611359
"RSV";"Belgium";2025-04-15;NA;NA;NA;30.2568018358348;762244461333.46;0.000369238472711515
"RSV";"Belgium";2025-04-16;NA;NA;NA;30.6459568026549;773488298428.579;0.000375093037567353
"RSV";"Belgium";2025-04-17;NA;NA;NA;31.0155029157744;784747379940.386;0.000381985981178871
"RSV";"Belgium";2025-04-18;NA;NA;NA;31.3654401751932;796021705868.882;0.000389917303546069
"RSV";"Belgium";2025-04-19;NA;NA;NA;31.6957685809113;807311276214.066;0.000398887004668949
"RSV";"Belgium";2025-04-20;NA;NA;NA;32.0064881329287;818616090975.939;0.00040889508454751
"RSV";"Belgium";2025-04-21;31.3821094000861;833314742736.873;0.000513102882949927;32.2975988312455;829936150154.501;0.000419941543181751
"RSV";"Belgium";2025-04-22;NA;NA;NA;32.5143259936533;838250626993.761;0.000429946569768453
"RSV";"Belgium";2025-04-23;NA;NA;NA;32.656669620152;843559521493.719;0.000438910164307617
"RSV";"Belgium";2025-04-24;NA;NA;NA;32.7246297107418;845862833654.375;0.000446832326799241
"RSV";"Belgium";2025-04-25;NA;NA;NA;32.7182062654226;845160563475.73;0.000453713057243326
"RSV";"Belgium";2025-04-26;NA;NA;NA;32.6373992841944;841452710957.783;0.000459552355639872
"RSV";"Belgium";2025-04-27;NA;NA;NA;32.4822087670573;834739276100.534;0.00046435022198888
"RSV";"Belgium";2025-04-28;31.745715709659;758411671891.789;0.000445649035439579;32.2526347140111;825020258903.983;0.000468106656290348
"RSV";"Belgium";2025-04-29;NA;NA;NA;32.089277889823;817390660148.703;0.000468950171612421
"RSV";"Belgium";2025-04-30;NA;NA;NA;31.9921382944931;811850479834.692;0.000466880767955099
"RSV";"Belgium";2025-05-01;NA;NA;NA;31.9612159280213;808399717961.952;0.000461898445318381
"RSV";"Belgium";2025-05-02;NA;NA;NA;31.9965107904075;807038374530.482;0.000454003203702269
"RSV";"Belgium";2025-05-03;NA;NA;NA;32.0980228816519;807766449540.282;0.000443195043106761
"RSV";"Belgium";2025-05-04;NA;NA;NA;32.2657522017545;810583942991.352;0.000429473963531857
